customer_id,country,industry,company_size,annual_revenue,gross_margin,gross_profit,annual_gross_profit,number_of_orders,invoice_count,avg_invoice_value,revenue_per_order,product_count,product_category,payment_delay_days,payment_delay_category,overdue_amount,overdue_ratio,credit_limit,current_exposure,exposure_utilization,order_frequency,relationship_length_months,relationship_years,default_flag,risk_score,risk_category,risk_band,default_probability_proxy,exposure_at_risk,payment_behavior_score,profitability_score,commercial_value_score,segment_id,segment_name,segment_description,segment_priority,main_risk_driver,commercial_action
CUST055,France,Chemicals,Mid-Market,131871.58,0.2071,27310.604217999997,27310.604217999997,20,20,6593.58,6279.599047619047,5,Packaging,19.5,Delayed,1639.87,0.0124353556694138,111225.96,51644.01,0.4643161542461462,0.7142857142857143,27,2.25,0,1.4531151538476026,Low Risk,Band 1 (Low),0.07265575769238013,53283.880000000005,3.5,3.3897158000000003,2.3542158,3,Growth Potential Customers,Above-average revenue with moderate risk profile,DEVELOP,Payment behavior volatility,"Expansion opportunities, credit line review"
CUST056,Germany,Automotive,Enterprise,1078697.24,0.1975,213042.7049,213042.7049,22,22,49031.69,46899.88,1,Components,25.5,Delayed,56344.42,0.0522337667239676,949153.52,546215.64,0.5754765994013534,0.3793103448275862,57,4.75,0,1.9750733325944476,Low Risk,Band 1 (Low),0.09875366662972238,602560.06,1.5,10.0,10.0,4,Late-Paying Watchlist,Acceptable revenue but concerning payment delays,MONITOR,Payment delay and working capital issues,"Credit tightening, enhanced collection procedures"
CUST057,Belgium,Automotive,Enterprise,618522.59,0.1131,69954.904929,69954.904929,14,14,44180.18,41234.83933333333,5,Packaging,10.2,Moderate Delay,15466.53,0.0250056024630806,292519.26,189144.32,0.6466046714303646,0.2916666666666667,47,3.9166666666666665,0,2.5278374958987073,Medium Risk,Band 2 (Medium),0.12639187479493535,204610.85,6.6,7.3162259,6.7507259,3,Growth Potential Customers,Above-average revenue with moderate risk profile,DEVELOP,Payment behavior volatility,"Expansion opportunities, credit line review"
CUST058,Germany,FMCG,Mid-Market,595039.03,0.1935,115140.052305,115140.052305,17,17,35002.3,33057.72388888889,1,Chemicals,18.3,Delayed,41070.29,0.0690211699221326,268097.74,299949.46,1.1188063726269428,2.4285714285714284,6,0.5,0,3.4310321046309467,Medium Risk,Band 2 (Medium),0.17155160523154733,341019.75,3.8999999999999995,7.885390300000001,6.917890300000001,6,New / Limited-History Customers,Short relationship history with limited behavioral evidence,REVIEW,Limited performance history,"Controlled onboarding, smaller exposure increases"
CUST059,Netherlands,Automotive,Mid-Market,751733.33,0.0987,74196.079671,74196.079671,15,15,50115.56,46983.333125,3,Chemicals,0.0,On Time,41090.25,0.0546606733533357,415493.38,312245.87,0.75150624541659,0.5172413793103449,28,2.3333333333333335,0,2.9732145443265323,Medium Risk,Band 2 (Medium),0.14866072721632662,353336.12,10.0,8.504333299999999,8.0108333,5,High-Risk Low-Margin Customers,Limited profitability combined with elevated risk,RESTRICT,Low margin and payment inconsistency,"Pricing review, reduce exposure, or exit"
CUST060,Netherlands,Pharma,SME,975387.84,0.1635,159475.91184000002,159475.91184000002,8,8,121923.48,108376.42666666668,1,Chemicals,13.4,Moderate Delay,14694.96,0.015065760918226,452655.63,297800.28,0.6578958931745578,0.0888888888888888,89,7.416666666666667,0,1.5975678736949237,Low Risk,Band 1 (Low),0.07987839368474618,312495.24000000005,5.533333333333333,10.0,10.0,3,Growth Potential Customers,Above-average revenue with moderate risk profile,DEVELOP,Payment behavior volatility,"Expansion opportunities, credit line review"
CUST061,Spain,Electronics,SME,564225.55,0.0484,27308.51662,27308.51662,19,19,29696.08,28211.277500000004,5,Software,4.0,On Time,11476.96,0.0203410852273167,487184.59,269264.64,0.5526953141096833,0.2467532467532467,76,6.333333333333333,0,2.6631193100379003,Medium Risk,Band 2 (Medium),0.133155965501895,280741.60000000003,8.666666666666666,6.1262555,5.884255500000001,3,Growth Potential Customers,Above-average revenue with moderate risk profile,DEVELOP,Payment behavior volatility,"Expansion opportunities, credit line review"
CUST062,Italy,Automotive,Enterprise,592161.89,0.2113,125123.807357,125123.807357,22,22,26916.45,25746.169130434784,2,Machinery,17.7,Delayed,15047.34,0.0254108551294555,287286.62,156873.98,0.54605390254323,0.8461538461538461,25,2.0833333333333335,0,1.6770613127887706,Low Risk,Band 1 (Low),0.08385306563943853,171921.32,4.1000000000000005,8.0346189,6.978118899999999,3,Growth Potential Customers,Above-average revenue with moderate risk profile,DEVELOP,Payment behavior volatility,"Expansion opportunities, credit line review"
CUST063,Belgium,Logistics,SME,491644.53,0.2609,128270.057877,128270.057877,21,21,23411.64,22347.47863636364,1,Components,24.2,Delayed,4956.81,0.0100821013914055,253036.36,293289.42,1.159080141679405,0.2413793103448276,86,7.166666666666667,0,2.488817094490054,Low Risk,Band 1 (Low),0.1244408547245027,298246.23,1.9333333333333336,7.5254453,6.2209453,4,Late-Paying Watchlist,Acceptable revenue but concerning payment delays,MONITOR,Payment delay and working capital issues,"Credit tightening, enhanced collection procedures"
CUST064,Spain,Chemicals,SME,835664.81,0.1552,129695.178512,129695.178512,24,24,34819.37,33426.5924,1,Machinery,10.6,Moderate Delay,3377.4,0.0040415726013351,599635.82,332074.47,0.5537935842449275,0.3809523809523809,62,5.166666666666667,0,1.5365864159672027,Low Risk,Band 1 (Low),0.07682932079836013,335451.87,6.466666666666667,9.9086481,9.1326481,3,Growth Potential Customers,Above-average revenue with moderate risk profile,DEVELOP,Payment behavior volatility,"Expansion opportunities, credit line review"
CUST065,France,Chemicals,Enterprise,1128796.39,0.2236,252398.87280399996,252398.87280399996,24,24,47033.18,45151.855599999995,4,Components,2.2,On Time,35775.31,0.0316933242495294,852161.52,691822.17,0.8118439447948649,0.3870967741935484,61,5.083333333333333,0,1.442234483585965,Low Risk,Band 1 (Low),0.07211172417929826,727597.48,9.266666666666666,10.0,10.0,3,Growth Potential Customers,Above-average revenue with moderate risk profile,DEVELOP,Payment behavior volatility,"Expansion opportunities, credit line review"
CUST066,France,Pharma,Enterprise,760650.15,0.173,131592.47595,131592.47595,18,18,42258.34,40034.21842105263,5,Machinery,14.8,Delayed,24036.99,0.0316005853676205,575935.18,246973.28,0.4288213128421347,1.2,14,1.1666666666666667,0,1.8246139752919004,Low Risk,Band 1 (Low),0.09123069876459503,271010.27,5.066666666666666,9.3365015,8.4715015,3,Growth Potential Customers,Above-average revenue with moderate risk profile,DEVELOP,Payment behavior volatility,"Expansion opportunities, credit line review"
CUST067,Austria,Electronics,Enterprise,524617.74,0.033,17312.38542,17312.38542,16,16,32788.61,30859.86705882353,1,Packaging,0.0,On Time,32860.38,0.0626368067536895,370626.81,158595.9,0.4279126488436497,0.2162162162162162,73,6.083333333333333,0,2.836086418383482,Medium Risk,Band 2 (Medium),0.1418043209191741,191456.28,10.0,5.5761774,5.4111774,5,High-Risk Low-Margin Customers,Limited profitability combined with elevated risk,RESTRICT,Low margin and payment inconsistency,"Pricing review, reduce exposure, or exit"
CUST068,Italy,Retail,Mid-Market,758646.64,0.2456,186323.614784,186323.614784,21,21,36126.03,34483.93818181818,2,Chemicals,12.3,Moderate Delay,43656.32,0.0575449988151828,644399.76,339353.98,0.5266202768285844,0.21875,95,7.916666666666667,0,1.1319338775119645,Low Risk,Band 1 (Low),0.05659669387559822,383010.3,5.8999999999999995,10.0,8.8144664,4,Late-Paying Watchlist,Acceptable revenue but concerning payment delays,MONITOR,Payment delay and working capital issues,"Credit tightening, enhanced collection procedures"
CUST069,Germany,FMCG,SME,651965.93,0.2181,142193.769333,142193.769333,26,26,25075.61,24146.8862962963,1,Components,12.3,Moderate Delay,20555.55,0.0315285646904409,331849.95,216084.82,0.651152184893651,1.0833333333333333,23,1.9166666666666667,0,1.7728662206441625,Low Risk,Band 1 (Low),0.08864331103220813,236640.37,5.8999999999999995,8.700659300000002,7.610159300000001,3,Growth Potential Customers,Above-average revenue with moderate risk profile,DEVELOP,Payment behavior volatility,"Expansion opportunities, credit line review"
CUST070,Germany,Electronics,SME,575034.56,0.0735,42265.04016,42265.04016,15,15,38335.64,35939.66,5,Packaging,8.3,Moderate Delay,21548.46,0.037473330298552,325899.65,156746.69,0.4809661194773269,0.6521739130434783,22,1.8333333333333333,0,2.9363022146764033,Medium Risk,Band 2 (Medium),0.14681511073382017,178295.15,7.2333333333333325,6.4853456000000005,6.117845600000001,3,Growth Potential Customers,Above-average revenue with moderate risk profile,DEVELOP,Payment behavior volatility,"Expansion opportunities, credit line review"
CUST071,Austria,Automotive,Mid-Market,320255.05,0.0425,13610.839625,13610.839625,15,15,21350.34,20015.940625,2,Machinery,11.7,Moderate Delay,23100.43,0.0721313528074822,286005.65,237367.71,0.8299406322888028,0.1973684210526315,75,6.25,0,3.9706820870374635,Medium Risk,Band 2 (Medium),0.1985341043518732,260468.13999999998,6.1,3.6275505,3.4150505,5,High-Risk Low-Margin Customers,Limited profitability combined with elevated risk,RESTRICT,Low margin and payment inconsistency,"Pricing review, reduce exposure, or exit"
CUST072,Belgium,FMCG,Enterprise,1198585.27,0.1341,160730.28470699998,160730.28470699998,19,19,63083.44,59929.2635,3,Software,12.3,Moderate Delay,15371.81,0.0128249615481985,998864.91,649769.77,0.6505081553013505,0.8636363636363636,21,1.75,0,2.4623660029882894,Low Risk,Band 1 (Low),0.12311830014941447,665141.5800000001,5.8999999999999995,10.0,10.0,3,Growth Potential Customers,Above-average revenue with moderate risk profile,DEVELOP,Payment behavior volatility,"Expansion opportunities, credit line review"
CUST073,Austria,Pharma,Mid-Market,959113.68,0.1662,159404.693616,159404.693616,22,22,43596.08,41700.5947826087,4,Chemicals,30.5,High Delay,68758.64,0.0716897709142552,474932.03,366640.29,0.7719847616915372,0.2391304347826087,91,7.583333333333333,0,2.7983210240304497,Medium Risk,Band 2 (Medium),0.13991605120152248,435398.93,0.0,10.0,10.0,4,Late-Paying Watchlist,Acceptable revenue but concerning payment delays,MONITOR,Payment delay and working capital issues,"Credit tightening, enhanced collection procedures"
CUST074,Germany,Chemicals,SME,1005562.98,0.1227,123382.577646,123382.577646,24,24,41898.46,40222.5192,3,Chemicals,24.3,Delayed,19692.66,0.0195837161785534,525471.35,724014.91,1.377838982084603,0.4363636363636363,54,4.5,0,4.238597693597633,Medium Risk,Band 2 (Medium),0.21192988467988166,743707.5700000001,1.9000000000000004,10.0,10.0,5,High-Risk Low-Margin Customers,Limited profitability combined with elevated risk,RESTRICT,Low margin and payment inconsistency,"Pricing review, reduce exposure, or exit"
CUST075,Italy,Logistics,Enterprise,1377008.97,0.1498,206275.943706,206275.943706,18,18,76500.5,72474.15631578947,2,Software,12.1,Moderate Delay,104900.51,0.0761799757919687,918346.34,1000538.52,1.0895001988018056,1.0,17,1.4166666666666667,0,3.6776068706060276,Medium Risk,Band 2 (Medium),0.1838803435303014,1105439.03,5.966666666666667,10.0,10.0,4,Late-Paying Watchlist,Acceptable revenue but concerning payment delays,MONITOR,Payment delay and working capital issues,"Credit tightening, enhanced collection procedures"
CUST076,Belgium,Chemicals,Mid-Market,825394.51,0.2164,178615.37196400002,178615.37196400002,16,16,51587.16,48552.61823529412,1,Chemicals,14.6,Delayed,35121.27,0.0425508887864512,440973.23,614342.74,1.39315200607213,0.3265306122448979,48,4.0,0,3.2133777891025366,Medium Risk,Band 2 (Medium),0.16066888945512683,649464.01,5.133333333333334,10.0,9.3359451,4,Late-Paying Watchlist,Acceptable revenue but concerning payment delays,MONITOR,Payment delay and working capital issues,"Credit tightening, enhanced collection procedures"
CUST077,France,Electronics,Mid-Market,976495.21,0.1887,184264.646127,184264.646127,16,16,61030.95,57440.894705882354,5,Chemicals,7.6,Moderate Delay,48645.77,0.0498167010977454,769358.47,631614.38,0.8209624052090816,0.4210526315789473,37,3.0833333333333335,0,2.126708419200126,Low Risk,Band 1 (Low),0.1063354209600063,680260.15,7.466666666666667,10.0,10.0,4,Late-Paying Watchlist,Acceptable revenue but concerning payment delays,MONITOR,Payment delay and working capital issues,"Credit tightening, enhanced collection procedures"
CUST078,Italy,Chemicals,Enterprise,819276.31,0.1579,129363.72934900002,129363.72934900002,10,10,81927.63,74479.66454545455,4,Chemicals,9.5,Moderate Delay,41441.15,0.0505826294427449,513536.59,582445.02,1.1341840705038482,0.5555555555555556,17,1.4166666666666667,0,3.3742791765496554,Medium Risk,Band 2 (Medium),0.16871395882748277,623886.17,6.833333333333334,9.771763100000001,8.9822631,4,Late-Paying Watchlist,Acceptable revenue but concerning payment delays,MONITOR,Payment delay and working capital issues,"Credit tightening, enhanced collection procedures"
CUST079,France,Electronics,Mid-Market,734545.68,0.075,55090.926,55090.926,16,16,45909.1,43208.56941176471,1,Chemicals,15.4,Delayed,2365.46,0.0032203034670311,479169.64,511422.91,1.0673107544938212,0.2352941176470588,67,5.583333333333333,0,3.677883936723891,Medium Risk,Band 2 (Medium),0.18389419683619454,513788.37,4.866666666666666,8.095456800000001,7.720456800000001,3,Growth Potential Customers,Above-average revenue with moderate risk profile,DEVELOP,Payment behavior volatility,"Expansion opportunities, credit line review"
CUST080,Italy,FMCG,SME,714818.76,0.2122,151684.540872,151684.540872,27,27,26474.77,25529.24142857143,4,Packaging,11.0,Moderate Delay,32127.9,0.0449455187773122,553199.77,360602.53,0.6518486621918663,0.3648648648648648,73,6.083333333333333,0,1.4215948079355636,Low Risk,Band 1 (Low),0.07107974039677818,392730.43000000005,6.333333333333334,9.2701876,8.2091876,4,Late-Paying Watchlist,Acceptable revenue but concerning payment delays,MONITOR,Payment delay and working capital issues,"Credit tightening, enhanced collection procedures"
CUST081,Belgium,Pharma,SME,645799.66,0.1351,87247.53406600001,87247.53406600001,17,17,37988.22,35877.75888888889,5,Packaging,18.0,Delayed,33866.65,0.0524414181325948,483257.94,167832.5,0.3472938282186376,1.1333333333333333,14,1.1666666666666667,0,2.408702334831367,Low Risk,Band 1 (Low),0.12043511674156834,201699.15,4.0,7.8089966,7.133496599999999,4,Late-Paying Watchlist,Acceptable revenue but concerning payment delays,MONITOR,Payment delay and working capital issues,"Credit tightening, enhanced collection procedures"
CUST082,Spain,Logistics,Mid-Market,386573.3,0.0973,37613.58209,37613.58209,20,20,19328.67,18408.25238095238,5,Packaging,9.0,Moderate Delay,8768.12,0.0226816492499024,291333.8,272597.37,0.9356874142274748,0.625,31,2.5833333333333335,0,3.378244689120836,Medium Risk,Band 2 (Medium),0.1689122344560418,281365.49,7.0,4.838733,4.352233,3,Growth Potential Customers,Above-average revenue with moderate risk profile,DEVELOP,Payment behavior volatility,"Expansion opportunities, credit line review"
CUST083,Austria,Electronics,Enterprise,747957.29,0.0292,21840.352868,21840.352868,15,15,49863.82,46747.330625,1,Packaging,22.7,Delayed,23915.25,0.0319740850443051,567282.58,195675.94,0.3449355698524271,0.4166666666666667,35,2.9166666666666665,0,3.545663820059295,Medium Risk,Band 2 (Medium),0.17728319100296475,219591.19,2.4333333333333336,7.7715729,7.6255729,4,Late-Paying Watchlist,Acceptable revenue but concerning payment delays,MONITOR,Payment delay and working capital issues,"Credit tightening, enhanced collection procedures"
CUST084,Spain,Electronics,SME,693824.02,0.2083,144523.54336600003,144523.54336600003,23,23,30166.26,28909.334166666667,5,Components,18.3,Delayed,35090.98,0.0505761965403697,416537.3,258173.65,0.6198091983584187,0.4107142857142857,55,4.583333333333333,0,1.795894635706462,Low Risk,Band 1 (Low),0.0897947317853231,293264.63,3.8999999999999995,9.021240200000001,7.9797402,4,Late-Paying Watchlist,Acceptable revenue but concerning payment delays,MONITOR,Payment delay and working capital issues,"Credit tightening, enhanced collection procedures"
CUST085,Italy,Pharma,Mid-Market,972503.43,0.0855,83149.04326500001,83149.04326500001,18,18,54027.97,51184.39105263158,4,Components,13.3,Moderate Delay,22509.19,0.0231456150236681,550450.35,528050.58,0.9593064660582752,0.6428571428571429,27,2.25,0,3.753361185639229,Medium Risk,Band 2 (Medium),0.18766805928196145,550559.7699999999,5.566666666666666,10.0,10.0,3,Growth Potential Customers,Above-average revenue with moderate risk profile,DEVELOP,Payment behavior volatility,"Expansion opportunities, credit line review"
CUST086,Italy,Retail,Enterprise,1167025.68,0.1213,141560.214984,141560.214984,13,13,89771.21,83358.97714285714,4,Components,9.9,Moderate Delay,93232.24,0.0798887647441658,626302.85,381596.15,0.6092837514620774,0.7647058823529411,16,1.3333333333333333,0,3.038094287544148,Medium Risk,Band 2 (Medium),0.1519047143772074,474828.39,6.699999999999999,10.0,10.0,5,High-Risk Low-Margin Customers,Limited profitability combined with elevated risk,RESTRICT,Low margin and payment inconsistency,"Pricing review, reduce exposure, or exit"
CUST087,France,Logistics,SME,1251884.04,0.1746,218578.953384,218578.953384,15,15,83458.94,78242.7525,2,Packaging,0.0,On Time,83378.41,0.0666023428175771,662697.8,578054.57,0.8722747683772718,0.2238805970149253,66,5.5,0,2.0448682792951605,Low Risk,Band 1 (Low),0.10224341396475803,661432.98,10.0,10.0,10.0,4,Late-Paying Watchlist,Acceptable revenue but concerning payment delays,MONITOR,Payment delay and working capital issues,"Credit tightening, enhanced collection procedures"
CUST088,Spain,FMCG,Mid-Market,900501.9,0.1206,108600.52914,108600.52914,17,17,52970.7,50027.88333333333,2,Software,16.7,Delayed,25454.5,0.0282670142061574,724326.58,599788.33,0.8280633992461963,1.5454545454545454,10,0.8333333333333334,0,3.348096245474985,Medium Risk,Band 2 (Medium),0.16740481227374926,625242.83,4.433333333333334,10.0,9.608019,6,New / Limited-History Customers,Short relationship history with limited behavioral evidence,REVIEW,Limited performance history,"Controlled onboarding, smaller exposure increases"
CUST089,Netherlands,Automotive,SME,1266471.52,0.1437,181991.957424,181991.957424,18,18,70359.53,66656.39578947368,2,Machinery,12.7,Moderate Delay,9736.15,0.0076876185893168,657408.25,654664.47,0.9958263681646894,0.9,19,1.5833333333333333,1,18.02190368504391,High Risk,Band 4 (High),0.9010951842521955,664400.62,5.766666666666667,10.0,10.0,3,Growth Potential Customers,Above-average revenue with moderate risk profile,DEVELOP,Payment behavior volatility,"Expansion opportunities, credit line review"
CUST090,Italy,FMCG,Mid-Market,640052.27,0.1459,93383.626193,93383.626193,23,23,27828.36,26668.844583333335,1,Packaging,0.0,On Time,42147.42,0.0658499656597329,443251.42,422178.44,0.952458178248019,1.15,19,1.5833333333333333,0,2.949632748440568,Medium Risk,Band 2 (Medium),0.1474816374220284,464325.86,10.0,7.859522699999999,7.1300227,4,Late-Paying Watchlist,Acceptable revenue but concerning payment delays,MONITOR,Payment delay and working capital issues,"Credit tightening, enhanced collection procedures"
CUST091,Belgium,Automotive,Mid-Market,867277.3,0.1622,140672.37806000002,140672.37806000002,18,18,48182.07,45646.17368421053,4,Machinery,0.0,On Time,15207.83,0.0175351412979245,471599.99,542694.78,1.1507523144749203,0.3673469387755102,48,4.0,0,2.514285759333237,Medium Risk,Band 2 (Medium),0.12571428796666184,557902.61,10.0,10.0,9.483773,3,Growth Potential Customers,Above-average revenue with moderate risk profile,DEVELOP,Payment behavior volatility,"Expansion opportunities, credit line review"
CUST092,Austria,Pharma,Mid-Market,1135332.23,0.2218,251816.688614,251816.688614,12,12,94611.02,87333.24846153846,1,Packaging,13.0,Moderate Delay,79480.9,0.0700067327428289,1009330.84,779325.51,0.7721209727419286,0.2553191489361702,46,3.8333333333333335,0,2.154295807426488,Low Risk,Band 1 (Low),0.1077147903713244,858806.41,5.666666666666667,10.0,10.0,4,Late-Paying Watchlist,Acceptable revenue but concerning payment delays,MONITOR,Payment delay and working capital issues,"Credit tightening, enhanced collection procedures"
CUST093,Austria,Pharma,SME,778709.71,0.0696,54198.19581599999,54198.19581599999,19,19,40984.72,38935.485499999995,2,Chemicals,28.2,Delayed,1655.71,0.0021262223633989,367750.81,428897.13,1.166271068169323,0.2317073170731707,81,6.75,0,4.244551915245837,Medium Risk,Band 2 (Medium),0.21222759576229183,430552.84,0.5999999999999996,8.4830971,8.135097100000001,5,High-Risk Low-Margin Customers,Limited profitability combined with elevated risk,RESTRICT,Low margin and payment inconsistency,"Pricing review, reduce exposure, or exit"
CUST094,Italy,Automotive,SME,826241.85,0.064,52879.4784,52879.4784,19,19,43486.41,41312.0925,4,Software,15.8,Delayed,20804.74,0.025179963953623,581544.39,486099.72,0.8358772405992329,0.6129032258064516,30,2.5,1,18.849860859494118,High Risk,Band 4 (High),0.9424930429747059,506904.45999999996,4.733333333333333,8.9024185,8.5824185,5,High-Risk Low-Margin Customers,Limited profitability combined with elevated risk,RESTRICT,Low margin and payment inconsistency,"Pricing review, reduce exposure, or exit"
CUST095,Germany,Pharma,Enterprise,761464.64,0.1819,138510.418016,138510.418016,18,18,42303.59,40077.08631578947,5,Machinery,18.8,Delayed,13108.05,0.0172142596141861,543378.96,264794.19,0.4873103478270721,0.1956521739130435,91,7.583333333333333,0,1.2069181059009666,Low Risk,Band 1 (Low),0.06034590529504833,277902.24,3.7333333333333334,9.4336464,8.5241464,3,Growth Potential Customers,Above-average revenue with moderate risk profile,DEVELOP,Payment behavior volatility,"Expansion opportunities, credit line review"
CUST096,Spain,Retail,Mid-Market,479688.48,0.1308,62743.253183999994,62743.253183999994,13,13,36899.11,34263.462857142855,4,Software,5.9,On Time,13844.14,0.0288606889203825,227790.48,205635.17,0.90273820924868,0.1529411764705882,84,7.0,0,2.3980285965270864,Low Risk,Band 1 (Low),0.11990142982635432,219479.31,8.033333333333333,6.1048848,5.4508848,3,Growth Potential Customers,Above-average revenue with moderate risk profile,DEVELOP,Payment behavior volatility,"Expansion opportunities, credit line review"
CUST097,Austria,Logistics,SME,797932.13,0.1172,93517.645636,93517.645636,11,11,72539.28,66494.34416666666,1,Components,0.0,On Time,7785.84,0.0097575216077465,665133.92,500411.77,0.7523473919346162,0.6470588235294118,16,1.3333333333333333,0,2.4844216233978713,Low Risk,Band 1 (Low),0.12422108116989357,508197.61000000004,10.0,9.1513213,8.565321299999999,2,Stable Low-Risk Customers,"Consistent revenue, predictable payment, low default risk",MAINTAIN,Limited growth potential,"Regular engagement, loyalty programs"
CUST098,Italy,Electronics,Enterprise,597748.84,0.1914,114409.127976,114409.127976,16,16,37359.3,35161.696470588235,1,Software,17.1,Delayed,8145.7,0.0136272953703872,532226.82,298467.82,0.560790641853485,0.2711864406779661,58,4.833333333333333,0,1.4247663133367348,Low Risk,Band 1 (Low),0.07123831566683674,306613.52,4.3,7.891488399999999,6.934488399999999,3,Growth Potential Customers,Above-average revenue with moderate risk profile,DEVELOP,Payment behavior volatility,"Expansion opportunities, credit line review"
CUST099,Netherlands,Logistics,Enterprise,941562.76,0.1124,105831.654224,105831.654224,12,12,78463.56,72427.90461538461,2,Packaging,26.0,Delayed,65242.36,0.0692915679884479,673404.77,404247.16,0.6003033806835073,0.5,23,1.9166666666666667,0,3.524939305274598,Medium Risk,Band 2 (Medium),0.1762469652637299,469489.51999999996,1.333333333333334,10.0,9.9776276,5,High-Risk Low-Margin Customers,Limited profitability combined with elevated risk,RESTRICT,Low margin and payment inconsistency,"Pricing review, reduce exposure, or exit"
CUST100,Spain,FMCG,SME,734598.17,0.0515,37831.805755,37831.805755,17,17,43211.66,40811.00944444445,2,Software,25.7,Delayed,27140.05,0.0369454364417529,548332.75,387279.8,0.7062861009109773,0.3541666666666667,47,3.9166666666666665,0,4.029385693355978,Medium Risk,Band 2 (Medium),0.20146928466779893,414419.85,1.4333333333333336,7.8609817,7.603481700000001,5,High-Risk Low-Margin Customers,Limited profitability combined with elevated risk,RESTRICT,Low margin and payment inconsistency,"Pricing review, reduce exposure, or exit"
CUST101,France,Retail,SME,1337101.45,0.1311,175294.000095,175294.000095,21,21,63671.5,60777.33863636363,5,Packaging,8.0,Moderate Delay,80818.64,0.0604431623344208,756585.57,887026.34,1.172407160764152,0.8076923076923077,25,2.0833333333333335,0,3.7479429535370037,Medium Risk,Band 2 (Medium),0.18739714767685017,967844.98,7.333333333333334,10.0,10.0,4,Late-Paying Watchlist,Acceptable revenue but concerning payment delays,MONITOR,Payment delay and working capital issues,"Credit tightening, enhanced collection procedures"
CUST102,Italy,Chemicals,SME,1280350.38,0.247,316246.54386,316246.54386,17,17,75314.73,71130.57666666666,5,Components,12.2,Moderate Delay,3947.78,0.0030833591036204,968186.19,680293.7,0.7026475971520492,0.288135593220339,58,4.833333333333333,1,16.353295400466394,High Risk,Band 4 (High),0.8176647700233197,684241.48,5.933333333333334,10.0,10.0,1,Strategic High-Value Customers,"High revenue, excellent payment history, strategic importance",CRITICAL,Concentration risk,"Dedicated account management, cross-sell opportunities"
CUST103,France,Logistics,SME,286051.27,0.2078,59441.45390600001,59441.45390600001,16,16,17878.2,16826.545294117648,5,Components,19.4,Delayed,6186.53,0.0216273467339556,149394.49,182344.51,1.2205571303116969,0.4,39,3.25,0,2.935799701161705,Medium Risk,Band 2 (Medium),0.14678998505808524,188531.04,3.533333333333334,4.9385127,3.8995127000000003,3,Growth Potential Customers,Above-average revenue with moderate risk profile,DEVELOP,Payment behavior volatility,"Expansion opportunities, credit line review"
CUST104,Belgium,Retail,Enterprise,408826.59,0.1203,49181.838777,49181.838777,14,14,29201.9,27255.106000000003,5,Chemicals,0.0,On Time,26523.46,0.064877042366386,272602.95,217576.01,0.7981425366057185,0.1627906976744186,85,7.083333333333333,0,2.4032180788091915,Low Risk,Band 1 (Low),0.12016090394045957,244099.47,10.0,5.291265900000001,4.6897659,5,High-Risk Low-Margin Customers,Limited profitability combined with elevated risk,RESTRICT,Low margin and payment inconsistency,"Pricing review, reduce exposure, or exit"
CUST105,Netherlands,Logistics,Mid-Market,72161.6,0.1391,10037.67856,10037.67856,12,12,6013.47,5550.892307692308,2,Packaging,15.6,Delayed,1753.8,0.0243037848381368,60864.73,18905.27,0.3106112521930088,0.144578313253012,82,6.833333333333333,0,1.4135694497577787,Low Risk,Band 1 (Low),0.07067847248788893,20659.07,4.8,2.112616,1.417116,3,Growth Potential Customers,Above-average revenue with moderate risk profile,DEVELOP,Payment behavior volatility,"Expansion opportunities, credit line review"
CUST106,Netherlands,FMCG,SME,637057.52,0.1264,80524.07052800001,80524.07052800001,16,16,39816.1,37473.971764705886,1,Machinery,20.7,Delayed,26616.31,0.0417800734852925,348118.1,203738.53,0.5852569286096149,1.6,9,0.75,0,3.0397544451015692,Medium Risk,Band 2 (Medium),0.15198772225507845,230354.84,3.1000000000000005,7.6345752000000005,7.002575200000001,6,New / Limited-History Customers,Short relationship history with limited behavioral evidence,REVIEW,Limited performance history,"Controlled onboarding, smaller exposure increases"
CUST107,Italy,Electronics,Mid-Market,1095432.21,0.1762,193015.15540199995,193015.15540199995,11,11,99584.75,91286.0175,5,Components,10.1,Moderate Delay,37597.52,0.034322087352138,705441.21,293520.45,0.4160806681531745,0.127906976744186,85,7.083333333333333,0,1.0325713684567863,Low Risk,Band 1 (Low),0.05162856842283932,331117.97000000003,6.633333333333333,10.0,10.0,3,Growth Potential Customers,Above-average revenue with moderate risk profile,DEVELOP,Payment behavior volatility,"Expansion opportunities, credit line review"
CUST108,Austria,FMCG,Enterprise,941516.17,0.1161,109310.027337,109310.027337,23,23,40935.49,39229.840416666666,2,Chemicals,29.2,Delayed,11731.87,0.0124606144576226,650309.14,666473.34,1.024856178399976,1.9166666666666667,11,0.9166666666666666,0,4.079813939127599,Medium Risk,Band 2 (Medium),0.20399069695637997,678205.21,0.2666666666666675,10.0,9.995661700000001,6,New / Limited-History Customers,Short relationship history with limited behavioral evidence,REVIEW,Limited performance history,"Controlled onboarding, smaller exposure increases"
